Node,Time_bin,Avg_speed,Avg_speed_CI,Max_speed,Min_speed,Travel_time,Travel_time_CI,Flow,Boxplot_speed,Boxplot_time,Count
65302782,-1,4.0,"(-1.85, 10.85)",7.0,0.0,0.0833,,"{'(65302782, 4022927416, 0)': 1}","{'points': [5, 4]}",{'points': [0.0833]},2
65302782,1,4.0,"(3.21, 5.49)",12.0,1.0,0.27915,"(0.23, 0.33)","{'(65302782, 4022927416, 0)': 1, '(65302782, 65314572, 0)': 2, '(65314572, 65302782, 0)': 1}","{'whislo': 1, 'q1': 3.0, 'med': 4.0, 'q3': 5.0, 'whishi': 12, 'fliers': [12]}","{'whislo': 0.2333, 'q1': 0.2708, 'med': 0.29164999999999996, 'q3': 0.3, 'whishi': 0.3, 'fliers': []}",20
65302782,0,14.0,,14.0,14.0,,,{},{'points': [14]},{'points': []},1
65302782,2,6.0,"(3.87, 7.89)",18.0,0.0,0.49445555555555554,"(0.28, 0.71)","{'(65302782, 65314572, 0)': 3, '(65314572, 65302782, 0)': 2, '(4022927416, 65302782, 0)': 2, '(65302782, 65302780, 0)': 1, '(65302782, 4022927416, 0)': 1}","{'whislo': 0, 'q1': 2.0, 'med': 5.0, 'q3': 8.0, 'whishi': 18, 'fliers': [18]}","{'whislo': 0.1167, 'q1': 0.3167, 'med': 0.4833, 'q3': 0.5833, 'whishi': 1.0, 'fliers': [1.0]}",25
65302893,-1,,,,,,,{},{'points': []},{'points': []},0
65302893,1,,,,,,,{},{'points': []},{'points': []},0
65302893,0,13.0,"(7.29, 18.05)",22.0,0.0,1.1,"(-2.71, 4.91)","{'(766948544, 65344794, 0)': 2}","{'whislo': 7, 'q1': 10.25, 'med': 11.5, 'q3': 13.5, 'whishi': 22, 'fliers': [22]}","{'points': [0.8, 1.4]}",6
65302893,2,10.0,"(7.37, 11.97)",19.0,0.0,0.4404714285714286,"(0.16, 0.72)","{'(766948544, 65344794, 0)': 5, '(65344932, 65302893, 0)': 2}","{'whislo': 0, 'q1': 5.0, 'med': 9.0, 'q3': 15.0, 'whishi': 19, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.25, 'med': 0.35, 'q3': 0.69165, 'whishi': 0.8333, 'fliers': []}",33
65303525,-1,,,,,,,{},{'points': []},{'points': []},0
65303525,1,12.0,"(5.01, 19.65)",18.0,0.0,,,{},"{'whislo': 0, 'q1': 10.0, 'med': 16.0, 'q3': 16.0, 'whishi': 18, 'fliers': [0]}",{'points': []},6
65303525,0,,,,,,,{},{'points': []},{'points': []},0
65303525,2,9.0,"(6.23, 11.35)",16.0,0.0,0.5111,"(-0.79, 1.82)","{'(65303525, 65303529, 0)': 2, '(5318468081, 65303525, 0)': 1}","{'whislo': 0, 'q1': 4.0, 'med': 10.0, 'q3': 13.5, 'whishi': 16, 'fliers': []}","{'points': [0.05, 1.0833, 0.4]}",19
65303529,3,0.0,"(0.0, 0.0)",0.0,0.0,,,{},"{'points': [0, 0]}",{'points': []},2
65303533,-1,13.0,"(-50.53, 76.53)",18.0,8.0,,,{},"{'points': [8, 18]}",{'points': []},2
65303533,1,,,,,,,{},{'points': []},{'points': []},0
65303533,0,0.0,,0.0,0.0,,,{},{'points': [0]},{'points': []},1
65303533,2,8.0,"(4.87, 10.63)",19.0,0.0,0.175,"(-0.14, 0.49)","{'(65303533, 65303538, 0)': 2}","{'whislo': 0, 'q1': 6.75, 'med': 7.0, 'q3': 9.25, 'whishi': 19, 'fliers': [19, 0]}","{'points': [0.2, 0.15]}",12
65303538,-1,18.0,"(-7.41, 43.41)",20.0,16.0,,,{},"{'points': [16, 20]}",{'points': []},2
65303538,1,11.0,"(-128.77, 150.77)",22.0,0.0,0.05,,"{'(65303533, 65303538, 0)': 1}","{'points': [0, 22]}",{'points': [0.05]},2
65303538,0,10.0,"(-12.77, 32.77)",18.0,0.0,0.0833,,"{'(65303538, 6378899319, 0)': 1}","{'points': [18, 0, 12]}",{'points': [0.0833]},3
65303538,2,7.0,"(2.1, 11.62)",15.0,0.0,0.12223333333333332,"(-0.07, 0.31)","{'(65303538, 6378899319, 0)': 2, '(65303533, 65303538, 0)': 1}","{'whislo': 0, 'q1': 4.0, 'med': 6.0, 'q3': 9.5, 'whishi': 15, 'fliers': []}","{'points': [0.1667, 0.1667, 0.0333]}",7
65303541,-1,3.0,"(-35.12, 41.12)",6.0,0.0,,,{},"{'points': [0, 6]}",{'points': []},2
65303541,1,0.0,,0.0,0.0,,,{},{'points': [0]},{'points': []},1
65303541,0,7.0,"(0.31, 13.69)",15.0,0.0,0.7833,,"{'(6378899315, 65303541, 0)': 1}","{'whislo': 0, 'q1': 6.0, 'med': 6.0, 'q3': 8.0, 'whishi': 15, 'fliers': [0, 15]}",{'points': [0.7833]},5
65303541,2,5.0,"(1.5, 8.1)",12.0,0.0,0.0667,,"{'(6378899315, 65303541, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 6.0, 'q3': 6.75, 'whishi': 12, 'fliers': []}",{'points': [0.0667]},10
65303544,3,8.0,"(-93.65, 109.65)",16.0,0.0,,,{},"{'points': [16, 0]}",{'points': []},2
65303546,3,16.0,,16.0,16.0,,,{},{'points': [16]},{'points': []},1
65303548,3,0.0,"(0.0, 0.0)",0.0,0.0,,,{},"{'points': [0, 0]}",{'points': []},2
65303550,3,8.0,"(-99.5, 116.5)",17.0,0.0,,,{},"{'points': [17, 0]}",{'points': []},2
65303552,3,8.0,"(-87.8, 102.8)",15.0,0.0,,,{},"{'points': [0, 15]}",{'points': []},2
65303554,3,18.0,"(-64.09, 101.09)",25.0,12.0,,,{},"{'points': [12, 25]}",{'points': []},2
65303556,3,1.0,"(-11.71, 13.71)",2.0,0.0,,,{},"{'points': [2, 0]}",{'points': []},2
65303559,3,15.0,,15.0,15.0,,,{},{'points': [15]},{'points': []},1
65303560,3,19.0,,19.0,19.0,,,{},{'points': [19]},{'points': []},1
65303561,3,9.0,"(-10.63, 27.96)",15.0,0.0,,,{},"{'points': [11, 15, 0]}",{'points': []},3
65303566,3,5.0,"(-16.51, 26.51)",15.0,0.0,,,{},"{'points': [15, 0, 0]}",{'points': []},3
65303568,3,20.0,,20.0,20.0,,,{},{'points': [20]},{'points': []},1
65303573,-1,,,,,,,{},{'points': []},{'points': []},0
65303573,1,,,,,,,{},{'points': []},{'points': []},0
65303573,0,,,,,,,{},{'points': []},{'points': []},0
65303573,2,5.0,"(0.68, 9.82)",13.0,0.0,0.1,,"{'(65303574, 65303573, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 4.0, 'q3': 10.25, 'whishi': 13, 'fliers': []}",{'points': [0.1]},8
65303574,3,8.0,"(0.09, 14.91)",12.0,3.0,,,{},"{'whislo': 3, 'q1': 3.75, 'med': 7.5, 'q3': 11.25, 'whishi': 12, 'fliers': []}",{'points': []},4
65303577,3,14.0,"(4.06, 23.94)",18.0,10.0,0.0167,,"{'(65303577, 65303578, 0)': 1}","{'points': [18, 14, 10]}",{'points': [0.0167]},3
65303578,3,10.0,"(3.15, 15.85)",10.0,9.0,,,{},"{'points': [9, 10]}",{'points': []},2
65303581,-1,2.0,"(-23.41, 27.41)",4.0,0.0,0.65,,"{'(65314202, 65303581, 0)': 1}","{'points': [0, 4]}",{'points': [0.65]},2
65303581,1,10.0,"(5.0, 14.5)",13.0,6.0,,,{},"{'whislo': 6, 'q1': 8.25, 'med': 10.0, 'q3': 11.5, 'whishi': 13, 'fliers': []}",{'points': []},4
65303581,0,6.0,"(1.79, 10.41)",19.0,0.0,0.5,"(-0.29, 1.29)","{'(65303581, 65319992, 0)': 3}","{'whislo': 0, 'q1': 1.0, 'med': 5.0, 'q3': 8.0, 'whishi': 19, 'fliers': [19]}","{'points': [0.35, 0.8667, 0.2833]}",10
65303581,2,5.0,"(2.67, 6.89)",17.0,0.0,0.47223333333333334,"(0.06, 0.88)","{'(65303581, 65319992, 0)': 4, '(65314202, 65303581, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 4.0, 'q3': 8.5, 'whishi': 17, 'fliers': []}","{'whislo': 0.1, 'q1': 0.2042, 'med': 0.38334999999999997, 'q3': 0.587475, 'whishi': 1.1667, 'fliers': [1.1667]}",27
65303583,-1,12.0,,12.0,12.0,,,{},{'points': [12]},{'points': []},1
65303583,1,11.0,"(-3.18, 25.68)",20.0,0.0,0.6,,"{'(65303583, 4015833309, 0)': 1}","{'whislo': 2, 'q1': 4.25, 'med': 11.5, 'q3': 18.5, 'whishi': 20, 'fliers': []}",{'points': [0.6]},4
65303583,0,7.0,"(0.4, 14.4)",18.0,0.0,1.60835,"(-18.19, 21.41)","{'(65303583, 4015833309, 0)': 1, '(4015833309, 65303583, 0)': 1}","{'whislo': 0, 'q1': 5.0, 'med': 6.0, 'q3': 12.0, 'whishi': 14, 'fliers': []}","{'points': [0.05, 3.1667]}",5
65303583,2,12.0,"(8.11, 16.89)",21.0,6.0,,,{},"{'whislo': 6, 'q1': 6.0, 'med': 13.0, 'q3': 18.25, 'whishi': 21, 'fliers': []}",{'points': []},10
65303586,-1,0.0,,0.0,0.0,1.8833,,"{'(65303583, 65303586, 0)': 1}",{'points': [0]},{'points': [1.8833]},1
65303586,1,16.0,"(-9.41, 41.41)",18.0,14.0,,,{},"{'points': [14, 18]}",{'points': []},2
65303586,0,12.0,"(7.7, 16.3)",16.0,11.0,0.2167,,"{'(65303586, 65303589, 0)': 1}","{'points': [11, 11, 14]}",{'points': [0.2167]},3
65303586,2,6.0,,6.0,6.0,,,{},{'points': [6]},{'points': []},1
65303589,-1,1.0,"(-1.25, 3.25)",3.0,0.0,0.6167,,"{'(65303589, 4694790279, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.5, 'q3': 1.5, 'whishi': 3, 'fliers': []}",{'points': [0.6167]},4
65303589,1,5.0,"(0.29, 10.37)",13.0,0.0,1.3667,,"{'(65303589, 65314212, 0)': 1}","{'whislo': 0, 'q1': 1.0, 'med': 5.5, 'q3': 9.25, 'whishi': 11, 'fliers': []}",{'points': [1.3667]},6
65303589,0,9.0,"(5.11, 12.14)",13.0,0.0,1.2833,,"{'(65303589, 65314212, 0)': 1}","{'whislo': 0, 'q1': 7.0, 'med': 9.0, 'q3': 12.0, 'whishi': 13, 'fliers': []}",{'points': [1.2833]},8
65303589,2,3.0,"(1.17, 5.33)",13.0,0.0,1.758325,"(-2.76, 6.28)","{'(65303589, 4694790279, 0)': 2, '(65303589, 65314212, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 1.5, 'q3': 5.25, 'whishi': 11, 'fliers': []}","{'whislo': 0.0333, 'q1': 0.270825, 'med': 0.5, 'q3': 1.9874999999999998, 'whishi': 6.0, 'fliers': [6.0]}",16
65303655,3,22.0,,22.0,22.0,,,{},{'points': [22]},{'points': []},1
65303689,-1,10.0,"(3.46, 16.54)",18.0,0.0,1.0333,,"{'(65303689, 65352321, 0)': 1}","{'whislo': 0, 'q1': 8.25, 'med': 9.5, 'q3': 13.75, 'whishi': 18, 'fliers': []}",{'points': [1.0333]},6
65303689,1,7.0,"(4.34, 10.46)",20.0,0.0,0.5277666666666666,"(0.22, 0.84)","{'(65352321, 65303689, 0)': 2, '(65303689, 65352325, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 7.0, 'q3': 13.25, 'whishi': 20, 'fliers': []}","{'points': [0.4, 0.65, 0.5333]}",20
65303689,0,7.0,"(-0.32, 13.65)",14.0,0.0,0.65,,"{'(65303689, 65352321, 0)': 1}","{'whislo': 0, 'q1': 0.5, 'med': 7.0, 'q3': 12.0, 'whishi': 14, 'fliers': []}",{'points': [0.65]},6
65303689,2,8.0,"(6.01, 9.77)",19.0,0.0,0.43460769230769236,"(0.21, 0.66)","{'(65352325, 65303689, 0)': 3, '(65303689, 65352321, 0)': 7, '(65352321, 65303689, 0)': 3}","{'whislo': 0, 'q1': 0.25, 'med': 8.5, 'q3': 13.0, 'whishi': 18, 'fliers': []}","{'whislo': 0.0333, 'q1': 0.1333, 'med': 0.3333, 'q3': 0.6333, 'whishi': 1.0833, 'fliers': []}",46
65304059,3,7.0,"(-13.57, 26.9)",18.0,1.0,0.0833,,"{'(65304059, 11397069573, 0)': 1}","{'points': [3, 16, 1]}",{'points': [0.0833]},3
65304065,-1,,,,,,,{},{'points': []},{'points': []},0
65304065,1,6.0,"(-2.96, 14.96)",10.0,0.0,0.2917,"(-2.57, 3.15)","{'(65304065, 260494516, 0)': 2}","{'points': [10, 3, 5]}","{'points': [0.5167, 0.0667]}",3
65304065,0,14.0,"(4.91, 24.09)",21.0,8.0,,,{},"{'whislo': 8, 'q1': 10.25, 'med': 14.5, 'q3': 18.75, 'whishi': 21, 'fliers': []}",{'points': []},4
65304065,2,9.0,"(4.59, 13.25)",19.0,0.0,0.28335,"(-2.47, 3.04)","{'(65312121, 65304065, 0)': 1, '(65324866, 65304065, 0)': 1}","{'whislo': 0, 'q1': 2.75, 'med': 10.0, 'q3': 15.5, 'whishi': 17, 'fliers': []}","{'points': [0.0667, 0.5]}",12
65304997,-1,,,,,,,{},{'points': []},{'points': []},0
65304997,1,9.0,"(3.8, 14.53)",13.0,0.0,0.1,,"{'(65312121, 65304997, 0)': 1}","{'whislo': 0, 'q1': 8.0, 'med': 10.5, 'q3': 13.0, 'whishi': 13, 'fliers': [0]}",{'points': [0.1]},6
65304997,0,17.0,"(10.43, 23.57)",19.0,14.0,,,{},"{'points': [18, 19, 14]}",{'points': []},3
65304997,2,11.0,"(8.53, 14.4)",20.0,6.0,,,{},"{'whislo': 6, 'q1': 8.0, 'med': 10.0, 'q3': 16.0, 'whishi': 20, 'fliers': []}",{'points': []},13
65305089,-1,,,,,,,{},{'points': []},{'points': []},0
65305089,1,,,,,,,{},{'points': []},{'points': []},0
65305089,0,20.0,"(14.5, 24.84)",22.0,18.0,,,{},"{'points': [22, 19, 18]}",{'points': []},3
65305089,2,20.0,"(16.07, 24.93)",27.0,0.0,0.5667,,"{'(65305089, 65356422, 0)': 1}","{'whislo': 8, 'q1': 15.75, 'med': 23.5, 'q3': 25.0, 'whishi': 27, 'fliers': []}",{'points': [0.5667]},10
65305814,-1,8.0,"(-99.5, 116.5)",17.0,0.0,,,{},"{'points': [17, 0]}",{'points': []},2
65305814,1,7.0,"(3.69, 11.18)",18.0,0.0,1.0633400000000002,"(-1.08, 3.21)","{'(65305814, 65318326, 0)': 5}","{'whislo': 0, 'q1': 0.0, 'med': 8.5, 'q3': 14.0, 'whishi': 16, 'fliers': []}","{'whislo': 0.2, 'q1': 0.2667, 'med': 0.3, 'q3': 0.4, 'whishi': 4.15, 'fliers': [4.15]}",16
65305814,0,13.0,"(7.19, 18.81)",17.0,9.0,,,{},"{'whislo': 9, 'q1': 10.5, 'med': 13.0, 'q3': 15.5, 'whishi': 17, 'fliers': []}",{'points': []},4
65305814,2,9.0,"(6.78, 10.59)",22.0,0.0,0.52668,"(0.24, 0.82)","{'(65305814, 65318326, 0)': 9, '(65314146, 65305814, 0)': 1}","{'whislo': 0, 'q1': 4.0, 'med': 9.0, 'q3': 12.0, 'whishi': 22, 'fliers': []}","{'whislo': 0.0333, 'q1': 0.2417, 'med': 0.45, 'q3': 0.866675, 'whishi': 1.2167, 'fliers': []}",41
65305819,-1,12.0,"(5.43, 18.0)",22.0,0.0,0.44521428571428573,"(0.17, 0.72)","{'(65305824, 65305819, 0)': 2, '(65305819, 65307363, 0)': 2, '(1496341778, 65305819, 0)': 3}","{'whislo': 2, 'q1': 7.0, 'med': 14.0, 'q3': 15.5, 'whishi': 21, 'fliers': []}","{'whislo': 0.1333, 'q1': 0.14165, 'med': 0.6, 'q3': 0.6333, 'whishi': 0.8333, 'fliers': []}",7
65305819,1,12.0,"(7.57, 16.61)",26.0,0.0,0.670825,"(-0.01, 1.35)","{'(65305819, 65307363, 0)': 4}","{'whislo': 1, 'q1': 8.5, 'med': 12.0, 'q3': 14.5, 'whishi': 26, 'fliers': [26]}","{'whislo': 0.3, 'q1': 0.375, 'med': 0.56665, 'q3': 0.862475, 'whishi': 1.25, 'fliers': []}",11
65305819,0,7.0,"(2.34, 11.91)",17.0,0.0,0.425,"(-0.06, 0.91)","{'(1496341778, 65305819, 0)': 2, '(65305819, 65307363, 0)': 2}","{'whislo': 0, 'q1': 3.25, 'med': 6.5, 'q3': 10.5, 'whishi': 17, 'fliers': []}","{'whislo': 0.2, 'q1': 0.21252500000000002, 'med': 0.325, 'q3': 0.537475, 'whishi': 0.85, 'fliers': []}",8
65305819,2,7.0,"(5.15, 8.44)",18.0,0.0,0.5766533333333331,"(0.42, 0.73)","{'(65305824, 65305819, 0)': 3, '(1496341778, 65305819, 0)': 6, '(65305819, 65307363, 0)': 6}","{'whislo': 0, 'q1': 4.0, 'med': 6.0, 'q3': 10.0, 'whishi': 15, 'fliers': []}","{'whislo': 0.1833, 'q1': 0.39165, 'med': 0.55, 'q3': 0.675, 'whishi': 1.0833, 'fliers': []}",29
65305824,-1,23.0,,23.0,23.0,,,{},{'points': [23]},{'points': []},1
65305824,1,12.0,"(1.39, 21.61)",15.0,0.0,0.3667,,"{'(65305824, 65305819, 0)': 1}","{'whislo': 2, 'q1': 11.0, 'med': 14.5, 'q3': 15.0, 'whishi': 15, 'fliers': [2]}",{'points': [0.3667]},4
65305824,0,6.0,,9.0,0.0,0.35,,"{'(65305824, 65305819, 0)': 1}",{'points': [6]},{'points': [0.35]},1
65305824,2,8.0,"(1.61, 13.59)",15.0,0.0,0.5083500000000001,"(-1.29, 2.31)","{'(65356183, 65305824, 0)': 1, '(65305824, 65305819, 0)': 1}","{'whislo': 2, 'q1': 5.0, 'med': 8.0, 'q3': 8.0, 'whishi': 15, 'fliers': [15]}","{'points': [0.3667, 0.65]}",5
65305827,-1,5.0,"(-7.93, 17.93)",17.0,0.0,0.1167,,"{'(65305827, 65336950, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 1.5, 'q3': 6.5, 'whishi': 17, 'fliers': [17]}",{'points': [0.1167]},4
65305827,1,6.0,"(2.61, 10.12)",16.0,0.0,0.5444333333333334,"(-0.62, 1.71)","{'(65336953, 65305827, 0)': 2, '(65305827, 65336950, 0)': 1}","{'whislo': 0, 'q1': 1.0, 'med': 6.0, 'q3': 10.5, 'whishi': 16, 'fliers': []}","{'points': [0.5, 1.0333, 0.1]}",11
65305827,0,7.0,"(4.52, 9.48)",9.0,4.0,1.3833,,"{'(65336953, 65305827, 0)': 1}","{'points': [7, 6, 8]}",{'points': [1.3833]},3
65305827,2,4.0,"(1.82, 6.3)",12.0,0.0,0.22776666666666667,"(-0.12, 0.58)","{'(65305827, 65336950, 0)': 4, '(65305827, 65305824, 0)': 1, '(65336953, 65305827, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 4.0, 'q3': 6.0, 'whishi': 12, 'fliers': []}","{'whislo': 0.0333, 'q1': 0.05, 'med': 0.06665, 'q3': 0.22085, 'whishi': 0.8833, 'fliers': [0.8833]}",17
65306087,-1,17.0,"(10.93, 22.4)",18.0,14.0,,,{},"{'points': [18, 18, 14]}",{'points': []},3
65306087,1,5.0,"(-0.56, 10.56)",19.0,0.0,0.12776666666666667,"(-0.08, 0.33)","{'(65306087, 65307397, 0)': 2, '(65306087, 65295320, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 3.0, 'q3': 7.25, 'whishi': 19, 'fliers': [19]}","{'points': [0.1667, 0.1833, 0.0333]}",8
65306087,0,8.0,"(0.88, 16.12)",16.0,0.0,0.0667,,"{'(65307389, 65306087, 0)': 1}","{'whislo': 0, 'q1': 1.75, 'med': 10.5, 'q3': 14.0, 'whishi': 16, 'fliers': []}",{'points': [0.0667]},6
65306087,2,6.0,"(3.23, 9.37)",17.0,0.0,,,{},"{'whislo': 0, 'q1': 0.0, 'med': 6.0, 'q3': 11.25, 'whishi': 17, 'fliers': []}",{'points': []},20
65306562,3,9.0,,9.0,9.0,,,{},{'points': [9]},{'points': []},1
65306568,3,9.0,"(-54.53, 72.53)",14.0,4.0,,,{},"{'points': [14, 4]}",{'points': []},2
65306684,-1,4.0,"(-5.71, 14.37)",8.0,0.0,,,{},"{'points': [5, 0, 8]}",{'points': []},3
65306684,1,7.0,"(-1.32, 14.65)",9.0,3.0,,,{},"{'points': [3, 9, 8]}",{'points': []},3
65306684,0,9.0,"(5.92, 11.65)",17.0,0.0,0.175,"(-0.57, 0.92)","{'(65336422, 65306684, 0)': 1, '(65333397, 65306684, 0)': 1}","{'whislo': 0, 'q1': 7.25, 'med': 10.0, 'q3': 11.0, 'whishi': 17, 'fliers': [17, 0, 0]}","{'points': [0.1167, 0.2333]}",14
65306684,2,9.0,"(7.58, 10.48)",15.0,0.0,0.125,"(-0.01, 0.26)","{'(65333397, 65306684, 0)': 2, '(65336422, 65306684, 0)': 1, '(65306684, 65296374, 0)': 1}","{'whislo': 0, 'q1': 7.0, 'med': 10.0, 'q3': 12.0, 'whishi': 15, 'fliers': []}","{'whislo': 0.0333, 'q1': 0.09584999999999999, 'med': 0.1167, 'q3': 0.14585, 'whishi': 0.2333, 'fliers': [0.2333]}",33
65306789,3,4.0,"(-46.82, 54.82)",8.0,0.0,3.0,,"{'(5826707782, 65306789, 0)': 1}","{'points': [0, 8]}",{'points': [3.0]},2
65306793,3,5.0,,10.0,0.0,0.5833,,"{'(65306793, 65325220, 0)': 1}",{'points': [5]},{'points': [0.5833]},1
65306804,-1,18.0,,18.0,18.0,,,{},{'points': [18]},{'points': []},1
65306804,1,0.0,,0.0,0.0,,,{},{'points': [0]},{'points': []},1
65306804,0,10.0,"(3.15, 15.85)",13.0,5.0,0.1,"(-0.54, 0.74)","{'(65306804, 65351774, 0)': 2}","{'points': [9, 10]}","{'points': [0.05, 0.15]}",2
65306804,2,4.0,"(1.12, 7.79)",12.0,0.0,0.32085,"(-0.14, 0.78)","{'(65319526, 65306804, 0)': 1, '(65306804, 65351774, 0)': 3}","{'whislo': 0, 'q1': 0.0, 'med': 2.0, 'q3': 9.5, 'whishi': 12, 'fliers': []}","{'whislo': 0.0667, 'q1': 0.07915, 'med': 0.30000000000000004, 'q3': 0.5417000000000001, 'whishi': 0.6167, 'fliers': []}",11
65306810,3,10.0,,10.0,10.0,,,{},{'points': [10]},{'points': []},1
65307040,-1,,,,,,,{},{'points': []},{'points': []},0
65307040,1,9.0,"(-8.33, 26.33)",22.0,0.0,,,{},"{'whislo': 0, 'q1': 0.0, 'med': 7.0, 'q3': 16.0, 'whishi': 22, 'fliers': []}",{'points': []},4
65307040,0,,,,,,,{},{'points': []},{'points': []},0
65307040,2,12.0,"(7.76, 17.16)",21.0,0.0,0.0667,,"{'(65324869, 65307040, 0)': 1}","{'whislo': 0, 'q1': 9.0, 'med': 15.0, 'q3': 19.0, 'whishi': 21, 'fliers': []}",{'points': [0.0667]},13
65307069,-1,14.0,"(-11.41, 39.41)",16.0,12.0,,,{},"{'points': [12, 16]}",{'points': []},2
65307069,1,22.0,,22.0,22.0,,,{},{'points': [22]},{'points': []},1
65307069,0,11.0,"(8.02, 13.98)",15.0,4.0,,,{},"{'whislo': 4, 'q1': 8.0, 'med': 12.0, 'q3': 14.0, 'whishi': 15, 'fliers': []}",{'points': []},9
65307069,2,10.0,"(6.81, 13.52)",26.0,0.0,0.5,"(-3.52, 4.52)","{'(65302394, 65307069, 0)': 1, '(65307069, 65302394, 0)': 1}","{'whislo': 0, 'q1': 7.5, 'med': 11.0, 'q3': 14.0, 'whishi': 26, 'fliers': [26]}","{'points': [0.8167, 0.1833]}",18
65307164,-1,15.0,"(11.58, 18.42)",21.0,11.0,0.10835,"(0.0, 0.21)","{'(65307165, 65307164, 0)': 2}","{'whislo': 11, 'q1': 12.5, 'med': 14.0, 'q3': 17.0, 'whishi': 21, 'fliers': []}","{'points': [0.1167, 0.1]}",7
65307164,1,16.0,"(9.98, 22.02)",23.0,10.0,,,{},"{'whislo': 10, 'q1': 14.0, 'med': 15.0, 'q3': 18.0, 'whishi': 23, 'fliers': []}",{'points': []},5
65307164,0,15.0,"(-48.53, 78.53)",20.0,10.0,,,{},"{'points': [20, 10]}",{'points': []},2
65307164,2,15.0,"(12.49, 16.88)",26.0,7.0,0.07334,"(0.02, 0.13)","{'(65307164, 65295499, 0)': 2, '(65307164, 65307165, 0)': 2, '(65307165, 65307164, 0)': 1}","{'whislo': 8, 'q1': 10.0, 'med': 16.0, 'q3': 17.5, 'whishi': 25, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.0333, 'med': 0.0833, 'q3': 0.1167, 'whishi': 0.1167, 'fliers': []}",19
65307165,-1,7.0,"(3.19, 10.81)",12.0,0.0,0.1333,,"{'(65307165, 65333130, 0)': 1}","{'whislo': 0, 'q1': 5.0, 'med': 8.0, 'q3': 9.5, 'whishi': 12, 'fliers': []}",{'points': [0.1333]},7
65307165,1,6.0,"(3.7, 8.41)",17.0,0.0,0.23886666666666667,"(0.12, 0.36)","{'(65307165, 258910948, 0)': 2, '(65307165, 65307164, 0)': 6, '(65333130, 65307165, 0)': 1}","{'whislo': 0, 'q1': 2.0, 'med': 7.0, 'q3': 8.0, 'whishi': 17, 'fliers': []}","{'whislo': 0.0333, 'q1': 0.1, 'med': 0.2333, 'q3': 0.3833, 'whishi': 0.4833, 'fliers': []}",19
65307165,0,8.0,"(6.99, 9.61)",13.0,4.0,0.05556666666666666,"(0.01, 0.1)","{'(65307165, 258910948, 0)': 1, '(65333130, 65307165, 0)': 1, '(65307165, 65333130, 0)': 1}","{'whislo': 6, 'q1': 8.0, 'med': 8.0, 'q3': 8.0, 'whishi': 13, 'fliers': [7, 6, 9, 13]}","{'points': [0.0667, 0.0667, 0.0333]}",10
65307165,2,7.0,"(5.85, 8.75)",15.0,0.0,0.42142857142857143,"(-0.12, 0.96)","{'(65307165, 65307164, 0)': 3, '(65307165, 258910948, 0)': 3, '(65307165, 65333130, 0)': 1}","{'whislo': 0, 'q1': 4.75, 'med': 7.0, 'q3': 10.25, 'whishi': 15, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.0417, 'med': 0.1333, 'q3': 0.7083, 'whishi': 1.3, 'fliers': []}",40
65307172,3,9.0,,9.0,9.0,,,{},{'points': [9]},{'points': []},1
65307322,-1,,,,,,,{},{'points': []},{'points': []},0
65307322,1,5.0,"(-6.38, 16.38)",9.0,0.0,,,{},"{'points': [0, 6, 9]}",{'points': []},3
65307322,0,15.0,"(-35.82, 65.82)",19.0,11.0,,,{},"{'points': [19, 11]}",{'points': []},2
65307322,2,16.0,"(13.2, 19.02)",20.0,10.0,0.05,,"{'(65307322, 65327927, 0)': 1}","{'whislo': 10, 'q1': 14.0, 'med': 18.0, 'q3': 19.0, 'whishi': 20, 'fliers': []}",{'points': [0.05]},9
65307352,-1,12.0,"(4.61, 18.53)",18.0,0.0,0.47223333333333334,"(-0.09, 1.04)","{'(317122247, 65307352, 0)': 1, '(65307352, 65307354, 0)': 1, '(65336941, 65307352, 0)': 1}","{'whislo': 0, 'q1': 6.0, 'med': 15.0, 'q3': 18.0, 'whishi': 18, 'fliers': []}","{'points': [0.4333, 0.2667, 0.7167]}",7
65307352,1,4.0,"(2.29, 5.71)",19.0,0.0,0.7939272727272727,"(0.47, 1.12)","{'(65336941, 65307352, 0)': 3, '(317122247, 65307352, 0)': 7, '(65307352, 65307354, 0)': 1}","{'whislo': 0, 'q1': 1.5, 'med': 3.0, 'q3': 6.0, 'whishi': 9, 'fliers': []}","{'whislo': 0.4333, 'q1': 0.51665, 'med': 0.6, 'q3': 0.875, 'whishi': 2.1, 'fliers': [2.1]}",15
